order_id,order_date,region,product_category,product_subcategory,quantity,unit_price,discount,shipping_cost,customer_age_group,payment_method,revenue,profit,returned,high_profit
ORD00677,2024-06-06,South,Clothing,Shirts,9,148.12,0.18,1.23,18-25,Cash,1093.13,231.42,0,1
ORD00678,2023-10-23,North,Office Supplies,Art Supplies,8,172.64,0.29,3.27,18-25,Credit Card,980.6,70.64,0,1
ORD00679,2024-04-28,East,Furniture,Cabinets,5,392.55,0.12,8.67,26-35,Credit Card,1727.22,219.3,0,1
ORD00680,2024-03-31,North,Office Supplies,Storage,3,143.33,0.03,12.58,18-25,PayPal,417.09,90.82,0,1
ORD00681,2023-01-11,South,Food & Beverage,Canned Goods,1,15.91,0.04,9.18,26-35,Credit Card,15.27,1.93,0,0
ORD00682,2022-03-15,North,Office Supplies,Binders,2,128.12,0.08,3.73,26-35,PayPal,235.74,67.31,0,1
ORD00683,2024-03-12,East,Office Supplies,Art Supplies,4,111.13,0.29,5.54,26-35,Credit Card,315.61,43.96,0,0
ORD00684,2023-06-23,North,Clothing,Accessories,6,74.76,0.01,1.83,26-35,Credit Card,444.07,68.37,0,1
ORD00685,2023-02-15,East,Electronics,Tablets,2,105.02,0.2,8.93,18-25,Cash,168.03,25.84,0,0
ORD00686,2024-03-22,West,Furniture,Chairs,3,540.18,0.26,10.1,18-25,Debit Card,1199.2,101.14,0,1
ORD00687,2022-02-17,South,Office Supplies,Paper,4,105.01,0.1,8.94,46-55,Credit Card,378.04,113.01,0,1
ORD00688,2024-08-09,East,Clothing,Accessories,3,17.66,0.06,6.28,46-55,Cash,49.8,5.22,0,0
ORD00689,2024-08-04,North,Food & Beverage,Canned Goods,6,37.37,0.05,1.81,26-35,Cash,213.01,14.25,0,0
ORD00690,2024-08-18,West,Office Supplies,Binders,1,142.58,0.09,3.63,46-55,Credit Card,129.75,8.86,0,0
ORD00691,2024-01-06,East,Clothing,Accessories,9,114.91,0.28,1.62,36-45,Debit Card,744.62,80.54,0,1
ORD00692,2022-10-11,East,Food & Beverage,Snacks,1,20.2,0.24,5.12,26-35,Credit Card,15.35,2.47,0,0
ORD00693,2023-06-11,North,Office Supplies,Storage,2,173.88,0.0,11.67,56+,Debit Card,347.76,57.44,1,1
ORD00694,2023-05-15,North,Clothing,Accessories,7,115.64,0.07,8.08,56+,PayPal,752.82,224.36,0,1
ORD00695,2022-04-11,South,Clothing,Shoes,5,84.85,0.26,4.89,18-25,PayPal,313.94,90.58,0,1
ORD00696,2022-01-19,North,Food & Beverage,Beverages,4,41.55,0.0,4.62,18-25,PayPal,166.2,18.33,0,0
ORD00697,2022-03-12,South,Furniture,Tables,3,274.05,0.02,3.36,26-35,Debit Card,805.71,113.46,0,1
ORD00698,2024-10-07,North,Clothing,Shirts,3,56.22,0.03,14.3,46-55,Debit Card,163.6,10.64,0,0
ORD00699,2022-11-05,South,Food & Beverage,Prepared Meals,7,9.05,0.23,1.84,36-45,Credit Card,48.78,10.18,0,0
ORD00700,2022-03-14,North,Clothing,Accessories,3,116.52,0.01,12.97,56+,Cash,346.06,27.57,0,0
ORD00701,2023-05-08,East,Food & Beverage,Canned Goods,5,43.12,0.05,12.81,18-25,Gift Card,204.82,10.92,0,0
ORD00702,2024-03-06,West,Electronics,Tablets,1,664.72,0.27,2.99,26-35,Debit Card,485.25,58.74,0,1
ORD00703,2023-01-25,North,Electronics,Phones,4,615.9,0.13,8.88,36-45,Gift Card,2143.33,482.75,0,1
ORD00704,2023-04-08,East,Clothing,Shoes,6,101.66,0.12,9.95,46-55,PayPal,536.76,42.7,0,0
ORD00705,2024-03-31,West,Electronics,Laptops,6,360.14,0.01,4.11,36-45,PayPal,2139.23,618.05,1,1
ORD00706,2022-12-31,South,Food & Beverage,Canned Goods,4,9.78,0.12,14.22,18-25,PayPal,34.43,2.94,0,0
ORD00707,2022-04-23,East,Furniture,Chairs,7,383.54,0.14,7.17,46-55,Cash,2308.91,558.74,0,1
ORD00708,2023-10-17,East,Electronics,Accessories,1,753.55,0.28,13.31,36-45,Cash,542.56,111.96,0,1
ORD00709,2022-03-13,East,Clothing,Shirts,1,88.66,0.2,13.89,26-35,Debit Card,70.93,14.53,0,0
ORD00710,2023-12-14,East,Clothing,Shoes,5,63.5,0.04,2.95,36-45,PayPal,304.8,33.34,0,0
ORD00711,2023-10-27,North,Furniture,Cabinets,8,364.31,0.16,11.39,26-35,PayPal,2448.16,558.59,0,1
ORD00712,2023-05-03,West,Food & Beverage,Prepared Meals,2,19.53,0.16,6.2,18-25,Gift Card,32.81,3.28,0,0
ORD00713,2022-03-16,South,Electronics,Accessories,1,690.24,0.22,5.41,56+,PayPal,538.39,38.64,0,0
ORD00714,2023-07-19,South,Food & Beverage,Snacks,8,27.65,0.07,12.73,26-35,Debit Card,205.72,30.72,0,0
ORD00715,2024-04-19,South,Electronics,Laptops,4,744.54,0.05,14.49,18-25,PayPal,2829.25,287.02,0,1
ORD00716,2023-07-20,North,Office Supplies,Binders,7,60.06,0.02,13.15,36-45,Cash,412.01,95.68,0,1
ORD00717,2023-09-12,West,Food & Beverage,Canned Goods,1,19.23,0.23,5.08,18-25,Credit Card,14.81,4.26,0,0
ORD00718,2023-09-10,South,Office Supplies,Storage,9,66.24,0.15,3.25,56+,PayPal,506.74,135.88,0,1
ORD00719,2023-05-19,South,Clothing,Shoes,1,72.28,0.15,5.27,36-45,Debit Card,61.44,17.04,0,0
ORD00720,2024-02-28,East,Electronics,Accessories,1,284.14,0.22,11.94,18-25,PayPal,221.63,57.23,1,1
ORD00721,2024-03-29,North,Furniture,Tables,6,385.23,0.22,12.08,26-35,Debit Card,1802.88,471.02,0,1
ORD00722,2022-02-23,South,Office Supplies,Storage,6,136.38,0.14,11.23,56+,Credit Card,703.72,97.99,0,1
ORD00723,2022-07-12,North,Clothing,Pants,9,40.68,0.03,8.95,26-35,Gift Card,355.14,60.79,0,1
ORD00724,2023-01-29,North,Furniture,Sofas,3,581.34,0.21,14.36,56+,Cash,1377.78,216.0,0,1
ORD00725,2024-07-17,East,Clothing,Accessories,1,109.02,0.08,6.7,36-45,PayPal,100.3,8.11,0,0
ORD00726,2022-01-01,East,Furniture,Cabinets,2,42.59,0.11,5.0,36-45,Gift Card,75.81,11.14,0,0
ORD00727,2024-02-03,West,Food & Beverage,Snacks,4,36.68,0.18,10.97,18-25,Gift Card,120.31,29.17,1,0
ORD00728,2023-08-17,East,Food & Beverage,Prepared Meals,2,46.9,0.15,7.46,36-45,Credit Card,79.73,7.54,0,0
ORD00729,2024-05-20,West,Electronics,Accessories,6,497.98,0.12,7.1,36-45,Cash,2629.33,693.19,0,1
ORD00730,2024-06-18,East,Office Supplies,Art Supplies,5,156.48,0.25,2.73,26-35,Debit Card,586.8,92.47,0,1
ORD00731,2024-01-01,South,Electronics,Tablets,5,139.33,0.04,4.3,36-45,Debit Card,668.78,120.06,0,1
ORD00732,2024-05-14,North,Clothing,Shoes,6,130.11,0.2,6.53,36-45,PayPal,624.53,180.04,0,1
ORD00733,2024-08-19,West,Clothing,Shirts,7,46.25,0.02,10.89,56+,Gift Card,317.27,25.49,0,0
ORD00734,2023-07-05,South,Office Supplies,Binders,7,122.11,0.05,5.7,56+,PayPal,812.03,165.9,1,1
ORD00735,2024-01-23,East,Food & Beverage,Prepared Meals,2,6.95,0.22,2.76,26-35,Gift Card,10.84,1.43,0,0
ORD00736,2022-01-26,South,Office Supplies,Paper,9,84.54,0.08,2.05,46-55,Debit Card,699.99,162.4,0,1
ORD00737,2022-09-24,East,Food & Beverage,Beverages,4,5.16,0.13,9.87,36-45,Credit Card,17.96,2.86,0,0
ORD00738,2023-08-01,South,Office Supplies,Binders,2,18.6,0.27,5.82,36-45,PayPal,27.16,3.31,0,0
ORD00739,2024-05-14,East,Office Supplies,Art Supplies,6,70.58,0.28,0.18,56+,Cash,304.91,57.38,0,1
ORD00740,2023-05-17,West,Electronics,Tablets,8,779.35,0.16,9.21,18-25,Gift Card,5237.23,571.66,0,1
ORD00741,2023-03-20,North,Clothing,Pants,8,115.02,0.14,12.69,56+,Credit Card,791.34,62.17,0,1
ORD00742,2024-05-06,West,Food & Beverage,Prepared Meals,9,6.84,0.01,0.79,46-55,Credit Card,60.94,15.76,0,0
ORD00743,2022-02-16,South,Furniture,Tables,8,567.95,0.08,1.51,36-45,PayPal,4180.11,619.97,0,1
ORD00744,2024-06-09,West,Furniture,Sofas,6,402.66,0.11,9.26,26-35,Credit Card,2150.2,583.14,0,1
ORD00745,2023-02-22,West,Office Supplies,Binders,1,193.42,0.29,12.98,36-45,Credit Card,137.33,27.49,0,0
ORD00746,2022-10-22,North,Clothing,Shoes,3,105.92,0.09,3.02,26-35,Debit Card,289.16,33.63,0,0
ORD00747,2022-04-09,South,Clothing,Shirts,2,17.87,0.15,13.69,26-35,Gift Card,30.38,6.15,0,0
ORD00748,2022-09-16,West,Clothing,Accessories,3,129.29,0.17,7.72,46-55,PayPal,321.93,24.11,0,0
ORD00749,2024-09-23,West,Electronics,Phones,5,502.41,0.02,10.25,56+,Debit Card,2461.81,697.04,0,1
ORD00750,2022-05-11,East,Electronics,Accessories,8,609.63,0.24,2.41,56+,Debit Card,3706.55,683.25,0,1
ORD00751,2024-01-14,North,Electronics,Laptops,9,148.47,0.09,3.03,26-35,Cash,1215.97,337.07,0,1
ORD00752,2023-12-01,East,Furniture,Chairs,4,461.18,0.14,3.39,46-55,Gift Card,1586.46,323.88,0,1
ORD00753,2022-12-04,East,Furniture,Chairs,1,591.25,0.06,1.96,18-25,Cash,555.77,56.07,0,1
ORD00754,2023-03-16,East,Clothing,Shoes,5,54.51,0.0,5.73,46-55,Debit Card,272.55,34.19,0,0
ORD00755,2023-06-07,East,Clothing,Shoes,5,137.85,0.12,12.44,26-35,Debit Card,606.54,50.6,1,0
ORD00756,2024-02-16,West,Electronics,Laptops,6,256.68,0.1,10.51,26-35,Debit Card,1386.07,334.5,1,1
ORD00757,2022-07-31,South,Electronics,Laptops,9,226.69,0.09,5.99,18-25,Cash,1856.59,205.27,0,1
ORD00758,2024-09-14,North,Clothing,Shoes,2,16.58,0.1,6.08,56+,Gift Card,29.84,3.28,0,0
ORD00759,2023-10-25,North,Food & Beverage,Snacks,5,9.85,0.28,3.28,18-25,Credit Card,35.46,4.66,0,0
ORD00760,2023-02-12,North,Electronics,Tablets,9,150.01,0.07,4.38,46-55,PayPal,1255.58,352.92,0,1
ORD00761,2022-10-27,North,Food & Beverage,Prepared Meals,1,9.23,0.11,6.0,46-55,Debit Card,8.21,0.53,0,0
ORD00762,2024-07-03,South,Electronics,Accessories,7,62.5,0.1,11.93,46-55,Credit Card,393.75,27.31,0,0
ORD00763,2023-08-29,East,Food & Beverage,Beverages,7,1.36,0.21,9.92,46-55,Credit Card,7.52,0.45,0,0
ORD00764,2024-10-09,North,Office Supplies,Paper,3,105.33,0.26,7.0,18-25,PayPal,233.83,32.72,0,0
ORD00765,2024-01-12,South,Food & Beverage,Beverages,4,47.0,0.09,7.13,36-45,Gift Card,171.08,40.93,0,0
ORD00766,2024-06-12,South,Office Supplies,Storage,2,98.71,0.02,8.25,36-45,Debit Card,193.47,29.85,0,0
ORD00767,2022-07-30,North,Food & Beverage,Canned Goods,7,8.76,0.02,12.34,26-35,PayPal,60.09,7.68,0,0
ORD00768,2023-06-04,East,Furniture,Chairs,5,518.98,0.09,2.89,18-25,Credit Card,2361.36,194.26,0,1
ORD00769,2024-03-17,North,Food & Beverage,Canned Goods,7,1.47,0.02,5.64,26-35,Credit Card,10.08,2.57,0,0
ORD00770,2023-04-18,North,Electronics,Accessories,9,184.37,0.27,6.91,26-35,PayPal,1211.31,275.47,1,1
ORD00771,2022-02-21,East,Office Supplies,Storage,8,29.31,0.29,9.54,18-25,Credit Card,166.48,40.2,0,0
ORD00772,2022-02-18,South,Electronics,Accessories,9,191.6,0.12,14.04,36-45,Cash,1517.47,249.27,0,1
ORD00773,2023-08-05,West,Electronics,Phones,8,719.98,0.13,8.03,18-25,Credit Card,5011.06,848.1,0,1
ORD00774,2024-07-06,South,Furniture,Sofas,1,477.56,0.15,14.18,36-45,PayPal,405.93,26.1,1,0
ORD00775,2022-02-22,East,Electronics,Accessories,6,259.02,0.29,2.14,36-45,Debit Card,1103.43,215.12,0,1
ORD00776,2022-10-16,North,Clothing,Accessories,1,149.83,0.02,8.68,46-55,Cash,146.83,10.37,0,0
ORD00777,2023-03-31,West,Clothing,Accessories,6,18.95,0.02,1.73,26-35,Credit Card,111.43,29.8,0,0
ORD00778,2024-01-08,South,Electronics,Laptops,6,301.16,0.17,13.64,18-25,PayPal,1499.78,77.31,0,1
ORD00779,2024-09-07,West,Food & Beverage,Canned Goods,7,28.94,0.18,14.14,26-35,Gift Card,166.12,41.04,0,0
ORD00780,2023-07-07,West,Office Supplies,Paper,4,151.0,0.06,13.01,26-35,PayPal,567.76,164.06,0,1
ORD00781,2024-07-01,West,Electronics,Tablets,8,176.87,0.29,12.8,46-55,Credit Card,1004.62,175.39,0,1
ORD00782,2022-08-23,North,Office Supplies,Art Supplies,3,25.23,0.09,1.36,18-25,Gift Card,68.88,14.95,0,0
ORD00783,2024-05-30,South,Office Supplies,Paper,3,7.66,0.27,0.43,46-55,Debit Card,16.78,1.84,0,0
ORD00784,2022-12-14,West,Office Supplies,Storage,3,117.42,0.1,12.15,26-35,Gift Card,317.03,34.74,0,0
ORD00785,2023-06-06,North,Electronics,Laptops,7,433.32,0.13,14.5,56+,PayPal,2638.92,508.78,0,1
ORD00786,2022-05-25,West,Furniture,Chairs,2,524.75,0.17,10.77,46-55,Cash,871.08,124.57,0,1
ORD00787,2023-04-19,South,Office Supplies,Art Supplies,9,174.08,0.07,14.5,18-25,Gift Card,1457.05,421.87,0,1
ORD00788,2022-12-26,South,Food & Beverage,Canned Goods,4,42.04,0.1,13.34,46-55,Debit Card,151.34,13.64,0,0
ORD00789,2022-10-03,North,Clothing,Accessories,4,42.24,0.03,12.33,56+,PayPal,163.89,13.89,0,0
ORD00790,2022-02-19,North,Clothing,Accessories,5,109.56,0.0,11.46,36-45,Credit Card,547.8,97.79,0,1
ORD00791,2023-06-25,West,Electronics,Phones,1,231.2,0.2,10.74,46-55,PayPal,184.96,37.33,0,0
ORD00792,2023-12-01,North,Food & Beverage,Snacks,6,25.11,0.3,4.17,18-25,Gift Card,105.46,15.7,0,0
ORD00793,2024-04-22,East,Food & Beverage,Beverages,5,23.56,0.07,2.01,46-55,Cash,109.55,31.59,0,0
ORD00794,2022-07-25,East,Electronics,Laptops,1,515.18,0.16,1.88,46-55,Cash,432.75,52.98,0,0
ORD00795,2022-08-09,West,Office Supplies,Storage,5,145.87,0.0,7.64,18-25,Credit Card,729.35,61.87,0,1
ORD00796,2024-06-20,South,Electronics,Accessories,3,650.1,0.07,1.02,36-45,Cash,1813.78,234.39,0,1
ORD00797,2023-06-08,East,Electronics,Phones,8,118.62,0.22,0.19,26-35,PayPal,740.19,156.27,0,1
ORD00798,2022-08-29,South,Clothing,Shirts,1,108.22,0.0,6.14,36-45,Gift Card,108.22,14.32,0,0
ORD00799,2024-03-03,South,Furniture,Chairs,7,521.46,0.24,14.76,46-55,Debit Card,2774.17,769.65,0,1
ORD00800,2022-02-24,West,Furniture,Sofas,9,407.52,0.18,13.73,18-25,PayPal,3007.5,267.94,0,1
ORD00801,2023-08-11,North,Food & Beverage,Snacks,3,24.25,0.1,8.69,46-55,PayPal,65.48,17.83,0,0
ORD00802,2023-10-16,South,Clothing,Shirts,2,72.25,0.01,6.74,56+,Credit Card,143.06,17.75,1,0
ORD00803,2022-05-09,West,Food & Beverage,Canned Goods,4,16.82,0.08,6.96,56+,Debit Card,61.9,5.16,1,0
ORD00804,2024-06-16,South,Furniture,Chairs,7,90.54,0.23,12.12,46-55,Gift Card,488.01,118.07,0,1
ORD00805,2023-10-28,East,Food & Beverage,Canned Goods,8,29.29,0.19,6.88,46-55,Gift Card,189.8,34.58,0,0
ORD00806,2023-10-23,South,Office Supplies,Storage,5,173.91,0.15,4.45,36-45,Cash,739.12,85.94,0,1
ORD00807,2024-10-30,West,Furniture,Tables,7,123.11,0.03,2.18,46-55,Gift Card,835.92,225.1,0,1
ORD00808,2023-04-29,East,Food & Beverage,Prepared Meals,5,32.83,0.26,12.42,56+,Debit Card,121.47,25.09,0,0
ORD00809,2022-04-27,South,Furniture,Sofas,7,107.33,0.08,5.78,36-45,Debit Card,691.21,197.51,0,1
ORD00810,2024-05-13,South,Food & Beverage,Prepared Meals,3,37.06,0.08,9.59,18-25,Cash,102.29,13.83,1,0
ORD00811,2022-09-30,West,Food & Beverage,Canned Goods,4,33.06,0.3,1.12,56+,Cash,92.57,9.79,0,0
ORD00812,2022-12-26,West,Electronics,Phones,2,98.96,0.25,9.69,18-25,PayPal,148.44,31.44,0,0
ORD00813,2023-11-04,South,Electronics,Phones,7,625.91,0.23,8.83,26-35,Cash,3373.65,348.05,0,1
ORD00814,2022-03-08,South,Office Supplies,Art Supplies,5,172.37,0.14,11.76,26-35,Credit Card,741.19,212.51,0,1
ORD00815,2023-02-16,East,Furniture,Chairs,5,67.65,0.29,5.4,36-45,PayPal,240.16,40.7,0,0
ORD00816,2023-12-07,North,Food & Beverage,Beverages,6,16.04,0.02,5.15,56+,PayPal,94.32,20.44,0,0
ORD00817,2022-01-13,South,Food & Beverage,Prepared Meals,3,43.62,0.27,6.74,18-25,PayPal,95.53,15.75,0,0
ORD00818,2023-11-25,West,Clothing,Shoes,6,80.15,0.17,2.06,56+,Credit Card,399.15,113.52,0,1
ORD00819,2023-04-07,North,Office Supplies,Binders,7,42.54,0.03,13.67,56+,PayPal,288.85,73.69,0,1
ORD00820,2022-02-20,South,Office Supplies,Binders,2,71.77,0.16,1.37,26-35,Cash,120.57,28.84,0,0
ORD00821,2022-07-12,West,Furniture,Chairs,4,137.98,0.12,14.22,26-35,Debit Card,485.69,72.44,0,1
ORD00822,2023-06-28,North,Clothing,Shirts,6,38.4,0.3,8.12,46-55,Cash,161.28,19.52,1,0
ORD00823,2024-09-26,East,Furniture,Tables,3,178.43,0.25,10.73,56+,Cash,401.47,89.02,0,1
ORD00824,2023-12-14,North,Office Supplies,Storage,9,29.59,0.04,10.14,26-35,Credit Card,255.66,67.66,1,1
ORD00825,2023-10-12,South,Office Supplies,Paper,4,71.94,0.1,9.03,56+,Cash,258.98,33.82,0,0
ORD00826,2022-03-15,West,Food & Beverage,Prepared Meals,2,41.89,0.02,11.21,18-25,Cash,82.1,21.57,0,0
ORD00827,2023-10-25,South,Furniture,Chairs,1,276.23,0.01,14.31,56+,Debit Card,273.47,28.02,0,0
ORD00828,2024-03-11,West,Food & Beverage,Canned Goods,8,12.53,0.15,13.72,18-25,Cash,85.2,8.77,0,0
ORD00829,2024-02-24,South,Furniture,Sofas,4,549.72,0.04,9.69,36-45,Cash,2110.92,228.44,0,1
ORD00830,2023-12-08,East,Furniture,Cabinets,1,460.25,0.09,6.72,56+,Credit Card,418.83,63.4,1,1
ORD00831,2022-10-30,North,Office Supplies,Storage,7,181.7,0.02,12.5,26-35,Gift Card,1246.46,204.98,0,1
ORD00832,2024-06-27,South,Electronics,Accessories,1,127.61,0.2,13.6,46-55,Credit Card,102.09,9.41,1,0
ORD00833,2023-04-14,West,Office Supplies,Art Supplies,4,42.09,0.16,7.04,18-25,Gift Card,141.42,9.58,0,0
ORD00834,2022-12-14,East,Food & Beverage,Canned Goods,7,6.13,0.13,11.93,46-55,Credit Card,37.33,3.19,0,0
ORD00835,2023-10-28,East,Furniture,Sofas,4,508.81,0.16,1.3,56+,Credit Card,1709.6,186.71,0,1
ORD00836,2022-05-09,North,Furniture,Chairs,2,336.25,0.2,10.24,18-25,Debit Card,538.0,111.46,0,1
ORD00837,2022-02-10,South,Clothing,Shirts,5,70.34,0.15,2.11,26-35,Gift Card,298.95,46.69,0,0
ORD00838,2022-07-09,West,Electronics,Laptops,1,789.2,0.21,3.65,18-25,PayPal,623.47,155.64,0,1
ORD00839,2024-03-18,East,Electronics,Phones,5,662.83,0.13,7.34,18-25,Credit Card,2883.31,301.12,0,1
ORD00840,2023-08-16,South,Office Supplies,Paper,1,190.8,0.07,9.36,56+,Debit Card,177.44,29.9,0,0
ORD00841,2022-10-08,East,Clothing,Accessories,2,110.95,0.08,10.79,46-55,PayPal,204.15,11.64,0,0
ORD00842,2023-10-11,West,Office Supplies,Paper,9,23.63,0.27,14.03,46-55,Credit Card,155.25,45.79,0,0
ORD00843,2022-06-29,North,Food & Beverage,Snacks,6,1.83,0.27,4.04,56+,Credit Card,8.02,2.04,1,0
ORD00844,2022-08-07,North,Office Supplies,Paper,4,85.67,0.2,3.55,36-45,Cash,274.14,19.46,0,0
ORD00845,2023-10-14,North,Office Supplies,Storage,5,195.6,0.29,2.46,46-55,PayPal,694.38,86.7,0,1
ORD00846,2022-10-08,North,Clothing,Pants,3,38.53,0.08,1.39,56+,Debit Card,106.34,15.94,0,0
ORD00847,2023-06-17,South,Clothing,Shoes,3,33.32,0.3,12.31,26-35,Cash,69.97,8.42,0,0
ORD00848,2022-02-28,East,Electronics,Laptops,2,232.78,0.09,7.25,18-25,Credit Card,423.66,27.88,0,0
ORD00849,2024-10-14,North,Food & Beverage,Canned Goods,9,37.89,0.15,1.92,56+,Gift Card,289.86,56.68,0,1
ORD00850,2022-02-05,North,Office Supplies,Binders,9,164.13,0.13,11.95,36-45,Debit Card,1285.14,255.55,0,1
ORD00851,2023-03-01,West,Food & Beverage,Beverages,2,13.19,0.27,2.32,26-35,Debit Card,19.26,3.98,0,0
ORD00852,2023-10-28,South,Food & Beverage,Prepared Meals,5,12.59,0.06,11.04,26-35,Credit Card,59.17,7.69,0,0
ORD00853,2022-06-18,South,Food & Beverage,Snacks,9,10.42,0.22,9.97,56+,PayPal,73.15,9.94,0,0
ORD00854,2023-12-15,North,Office Supplies,Paper,8,128.26,0.13,7.88,36-45,Credit Card,892.69,89.19,0,1
ORD00855,2024-02-11,South,Food & Beverage,Canned Goods,1,22.69,0.22,3.5,36-45,Cash,17.7,4.48,0,0
ORD00856,2022-08-06,South,Furniture,Chairs,5,280.9,0.02,8.67,36-45,Gift Card,1376.41,274.47,0,1
ORD00857,2022-01-31,North,Furniture,Sofas,7,60.16,0.21,0.84,46-55,PayPal,332.68,92.46,0,1
ORD00858,2023-06-09,East,Food & Beverage,Prepared Meals,1,7.4,0.09,13.03,56+,Debit Card,6.73,1.86,0,0
ORD00859,2023-09-07,East,Office Supplies,Storage,9,101.01,0.06,6.96,26-35,Credit Card,854.54,95.24,1,1
ORD00860,2022-12-13,East,Furniture,Tables,6,307.49,0.28,9.56,46-55,Cash,1328.36,364.86,0,1
ORD00861,2022-06-04,East,Furniture,Sofas,9,385.08,0.13,11.67,46-55,PayPal,3015.18,316.95,0,1
ORD00862,2023-02-25,West,Office Supplies,Art Supplies,2,143.53,0.13,7.76,46-55,Gift Card,249.74,17.74,1,0
ORD00863,2023-11-21,North,Furniture,Chairs,1,437.49,0.13,4.6,36-45,Debit Card,380.62,110.59,1,1
ORD00864,2022-10-27,South,Office Supplies,Paper,4,156.48,0.2,9.22,18-25,Credit Card,500.74,136.76,0,1
ORD00865,2022-12-09,North,Food & Beverage,Canned Goods,8,20.08,0.22,10.27,56+,Debit Card,125.3,12.91,0,0
ORD00866,2022-10-18,North,Food & Beverage,Prepared Meals,9,1.96,0.26,14.48,56+,Gift Card,13.05,1.77,0,0
ORD00867,2022-01-08,West,Furniture,Sofas,6,519.14,0.12,14.7,46-55,Debit Card,2741.06,582.55,0,1
ORD00868,2022-02-02,East,Furniture,Cabinets,5,384.85,0.09,5.53,56+,Gift Card,1751.07,424.52,0,1
ORD00869,2023-02-18,North,Clothing,Shoes,6,82.83,0.01,1.21,56+,Credit Card,492.01,107.3,0,1
ORD00870,2022-12-20,South,Food & Beverage,Beverages,3,41.45,0.24,3.01,56+,Debit Card,94.51,23.75,0,0
ORD00871,2022-10-26,West,Furniture,Tables,5,58.42,0.04,8.06,56+,Gift Card,280.42,54.39,0,1
ORD00872,2022-01-18,South,Clothing,Shoes,7,46.09,0.21,0.22,18-25,Debit Card,254.88,15.9,0,0
ORD00873,2022-12-20,West,Furniture,Chairs,4,338.95,0.14,7.48,36-45,Cash,1165.99,79.35,0,1
ORD00874,2023-06-05,South,Electronics,Laptops,6,292.58,0.25,8.05,56+,Cash,1316.61,348.88,0,1
ORD00875,2023-09-21,West,Clothing,Accessories,9,144.73,0.16,1.09,18-25,Credit Card,1094.16,226.17,0,1
ORD00876,2024-04-11,East,Electronics,Accessories,3,516.73,0.28,3.1,36-45,Gift Card,1116.14,260.9,0,1
ORD00877,2023-06-23,South,Clothing,Accessories,4,86.47,0.03,6.27,36-45,Gift Card,335.5,88.35,0,1
ORD00878,2022-04-13,North,Food & Beverage,Prepared Meals,8,4.87,0.13,1.53,46-55,Debit Card,33.9,1.83,0,0
ORD00879,2024-09-20,West,Office Supplies,Art Supplies,2,140.87,0.03,4.11,46-55,PayPal,273.29,35.53,0,0
ORD00880,2024-04-09,North,Food & Beverage,Beverages,2,43.46,0.18,1.91,46-55,Debit Card,71.27,11.18,0,0
ORD00881,2023-12-26,South,Electronics,Accessories,7,689.88,0.17,1.18,26-35,Debit Card,4008.2,392.47,0,1
ORD00882,2023-01-09,South,Furniture,Sofas,4,363.11,0.24,5.11,56+,Credit Card,1103.85,277.47,0,1
ORD00883,2022-02-27,South,Clothing,Shoes,8,66.49,0.1,7.38,18-25,PayPal,478.73,92.49,0,1
ORD00884,2024-03-31,West,Clothing,Pants,5,83.89,0.17,14.67,56+,Debit Card,348.14,84.7,0,1
ORD00885,2024-03-15,West,Electronics,Laptops,1,76.37,0.1,8.16,18-25,Debit Card,68.73,12.92,0,0
ORD00886,2023-04-08,South,Furniture,Chairs,2,217.39,0.08,2.77,56+,Debit Card,400.0,69.75,0,1
ORD00887,2024-01-26,North,Furniture,Sofas,9,434.3,0.01,6.28,26-35,Gift Card,3869.61,944.06,0,1
ORD00888,2023-08-06,West,Food & Beverage,Snacks,6,45.94,0.18,6.94,36-45,Credit Card,226.02,57.54,0,1
ORD00889,2022-07-09,South,Clothing,Accessories,8,36.46,0.08,4.01,46-55,Debit Card,268.35,48.25,0,0
ORD00890,2022-05-08,South,Clothing,Pants,8,142.13,0.29,5.64,56+,Debit Card,807.3,226.71,0,1
ORD00891,2022-10-06,East,Furniture,Sofas,9,405.57,0.3,3.98,46-55,Gift Card,2555.09,557.05,0,1
ORD00892,2022-04-28,North,Furniture,Cabinets,3,248.53,0.25,12.98,46-55,Debit Card,559.19,112.24,0,1
ORD00893,2022-04-30,North,Electronics,Laptops,5,200.53,0.26,2.92,56+,Gift Card,741.96,95.25,0,1
ORD00894,2023-10-23,West,Furniture,Chairs,6,561.92,0.19,12.03,26-35,PayPal,2730.93,454.96,0,1
ORD00895,2022-04-23,North,Food & Beverage,Snacks,5,38.07,0.03,0.41,18-25,PayPal,184.64,27.86,1,0
ORD00896,2022-06-30,South,Food & Beverage,Snacks,3,3.47,0.02,2.81,46-55,Gift Card,10.2,0.59,0,0
ORD00897,2024-01-18,West,Office Supplies,Paper,3,134.8,0.15,13.85,56+,PayPal,343.74,18.55,0,0
ORD00898,2024-07-07,South,Clothing,Accessories,8,67.04,0.3,0.84,36-45,Gift Card,375.42,32.12,0,0
ORD00899,2023-10-10,North,Clothing,Pants,1,127.1,0.15,7.91,36-45,PayPal,108.03,20.57,0,0
ORD00900,2022-07-24,South,Electronics,Accessories,2,592.29,0.15,7.49,56+,Gift Card,1006.89,78.07,0,1
ORD00901,2022-09-07,West,Office Supplies,Binders,6,62.96,0.04,2.18,18-25,Credit Card,362.65,81.36,0,1
